pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:21908:StopPlaceEntrance:50148267,IDFM:21908,IDFM:StopPlaceEntrance:50148267,1,0,74.6,95,,,,,
IDFM:StopPlaceEntrance:50148266:463055,IDFM:StopPlaceEntrance:50148266,IDFM:463055,1,1,18.85,24,,,,,
IDFM:StopPlaceEntrance:50148266:21908,IDFM:StopPlaceEntrance:50148266,IDFM:21908,1,1,26.87,34,,,,,
IDFM:StopPlaceEntrance:50148265:463055,IDFM:StopPlaceEntrance:50148265,IDFM:463055,1,1,17.58,22,,,,,
IDFM:StopPlaceEntrance:50148265:21908,IDFM:StopPlaceEntrance:50148265,IDFM:21908,1,1,24.69,31,,,,,
IDFM:StopPlaceEntrance:50170169:monomodalStopPlace:43130,IDFM:StopPlaceEntrance:50170169,IDFM:monomodalStopPlace:43130,1,1,128.48,163,,,,,
IDFM:StopPlaceEntrance:50148633:monomodalStopPlace:43124,IDFM:StopPlaceEntrance:50148633,IDFM:monomodalStopPlace:43124,1,1,16.67,21,,,,,
IDFM:StopPlaceEntrance:50148632:monomodalStopPlace:43124,IDFM:StopPlaceEntrance:50148632,IDFM:monomodalStopPlace:43124,1,1,47.55,60,,,,,
IDFM:StopPlaceEntrance:50148777:monomodalStopPlace:43125,IDFM:StopPlaceEntrance:50148777,IDFM:monomodalStopPlace:43125,1,1,82.34,104,,,,,
IDFM:StopPlaceEntrance:50148625:monomodalStopPlace:43125,IDFM:StopPlaceEntrance:50148625,IDFM:monomodalStopPlace:43125,1,1,56.19,71,,,,,
IDFM:StopPlaceEntrance:50148624:monomodalStopPlace:43125,IDFM:StopPlaceEntrance:50148624,IDFM:monomodalStopPlace:43125,1,1,43.81,55,,,,,
IDFM:StopPlaceEntrance:50170592:monomodalStopPlace:43126,IDFM:StopPlaceEntrance:50170592,IDFM:monomodalStopPlace:43126,1,1,56.41,71,,,,,
IDFM:StopPlaceEntrance:50171157:monomodalStopPlace:43127,IDFM:StopPlaceEntrance:50171157,IDFM:monomodalStopPlace:43127,1,1,36.35,46,,,,,
IDFM:StopPlaceEntrance:50171160:monomodalStopPlace:43127,IDFM:StopPlaceEntrance:50171160,IDFM:monomodalStopPlace:43127,1,1,31.9,40,,,,,
IDFM:StopPlaceEntrance:50170599:monomodalStopPlace:43120,IDFM:StopPlaceEntrance:50170599,IDFM:monomodalStopPlace:43120,1,1,33.87,43,,,,,
IDFM:StopPlaceEntrance:50170600:monomodalStopPlace:43120,IDFM:StopPlaceEntrance:50170600,IDFM:monomodalStopPlace:43120,1,1,112.95,143,,,,,
IDFM:StopPlaceEntrance:50170289:471001,IDFM:StopPlaceEntrance:50170289,IDFM:471001,1,1,14.74,18,,,,,
IDFM:StopPlaceEntrance:50170289:monomodalStopPlace:43121,IDFM:StopPlaceEntrance:50170289,IDFM:monomodalStopPlace:43121,1,1,21,26,,,,,
IDFM:StopPlaceEntrance:50170289:471744,IDFM:StopPlaceEntrance:50170289,IDFM:471744,1,1,22.6,28,,,,,
IDFM:StopPlaceEntrance:50170324:471744,IDFM:StopPlaceEntrance:50170324,IDFM:471744,1,1,84.93,108,,,,,
IDFM:StopPlaceEntrance:50170324:monomodalStopPlace:43121,IDFM:StopPlaceEntrance:50170324,IDFM:monomodalStopPlace:43121,1,1,86.5,110,,,,,
IDFM:StopPlaceEntrance:50170324:471001,IDFM:StopPlaceEntrance:50170324,IDFM:471001,1,1,93.24,118,,,,,
IDFM:StopPlaceEntrance:50170298:471001,IDFM:StopPlaceEntrance:50170298,IDFM:471001,1,1,79.03,100,,,,,
IDFM:StopPlaceEntrance:50170298:monomodalStopPlace:43121,IDFM:StopPlaceEntrance:50170298,IDFM:monomodalStopPlace:43121,1,1,79.24,100,,,,,
IDFM:StopPlaceEntrance:50170298:471744,IDFM:StopPlaceEntrance:50170298,IDFM:471744,1,1,80.62,102,,,,,
IDFM:StopPlaceEntrance:50170160:471001,IDFM:StopPlaceEntrance:50170160,IDFM:471001,1,1,53.13,67,,,,,
IDFM:StopPlaceEntrance:50170160:monomodalStopPlace:43121,IDFM:StopPlaceEntrance:50170160,IDFM:monomodalStopPlace:43121,1,1,53.92,68,,,,,
IDFM:StopPlaceEntrance:50170160:471744,IDFM:StopPlaceEntrance:50170160,IDFM:471744,1,1,55.52,70,,,,,
IDFM:StopPlaceEntrance:50170268:monomodalStopPlace:43122,IDFM:StopPlaceEntrance:50170268,IDFM:monomodalStopPlace:43122,1,1,68.45,87,,,,,
IDFM:StopPlaceEntrance:50170435:monomodalStopPlace:43122,IDFM:StopPlaceEntrance:50170435,IDFM:monomodalStopPlace:43122,1,1,22,28,,,,,
IDFM:StopPlaceEntrance:50170767:monomodalStopPlace:43122,IDFM:StopPlaceEntrance:50170767,IDFM:monomodalStopPlace:43122,1,1,29.3,37,,,,,
IDFM:StopPlaceEntrance:50170760:monomodalStopPlace:43123,IDFM:StopPlaceEntrance:50170760,IDFM:monomodalStopPlace:43123,1,1,68.8,87,,,,,
IDFM:StopPlaceEntrance:50170761:monomodalStopPlace:43123,IDFM:StopPlaceEntrance:50170761,IDFM:monomodalStopPlace:43123,1,1,44.7,56,,,,,
IDFM:StopPlaceEntrance:50170480:monomodalStopPlace:43123,IDFM:StopPlaceEntrance:50170480,IDFM:monomodalStopPlace:43123,1,1,46.15,58,,,,,
IDFM:StopPlaceEntrance:50170408:monomodalStopPlace:43123,IDFM:StopPlaceEntrance:50170408,IDFM:monomodalStopPlace:43123,1,1,40.43,51,,,,,
IDFM:StopPlaceEntrance:50170409:monomodalStopPlace:43123,IDFM:StopPlaceEntrance:50170409,IDFM:monomodalStopPlace:43123,1,1,49.24,62,,,,,
IDFM:StopPlaceEntrance:50148856:21784,IDFM:StopPlaceEntrance:50148856,IDFM:21784,1,1,21.24,27,,,,,
IDFM:StopPlaceEntrance:50148856:463057,IDFM:StopPlaceEntrance:50148856,IDFM:463057,1,1,23.32,29,,,,,
IDFM:StopPlaceEntrance:50148734:21784,IDFM:StopPlaceEntrance:50148734,IDFM:21784,1,1,41.89,53,,,,,
IDFM:StopPlaceEntrance:50148734:463057,IDFM:StopPlaceEntrance:50148734,IDFM:463057,1,1,43.92,55,,,,,
IDFM:StopPlaceEntrance:50148857:21784,IDFM:StopPlaceEntrance:50148857,IDFM:21784,1,1,62.09,79,,,,,
IDFM:StopPlaceEntrance:50148857:463057,IDFM:StopPlaceEntrance:50148857,IDFM:463057,1,1,63.54,80,,,,,
IDFM:StopPlaceEntrance:50170462:monomodalStopPlace:45784,IDFM:StopPlaceEntrance:50170462,IDFM:monomodalStopPlace:45784,1,1,187.65,239,,,,,
IDFM:StopPlaceEntrance:50170464:monomodalStopPlace:45784,IDFM:StopPlaceEntrance:50170464,IDFM:monomodalStopPlace:45784,1,1,185.4,236,,,,,
IDFM:StopPlaceEntrance:50170837:monomodalStopPlace:45784,IDFM:StopPlaceEntrance:50170837,IDFM:monomodalStopPlace:45784,1,1,190.49,242,,,,,
IDFM:StopPlaceEntrance:50170053:monomodalStopPlace:45784,IDFM:StopPlaceEntrance:50170053,IDFM:monomodalStopPlace:45784,1,1,187.37,238,,,,,
IDFM:StopPlaceEntrance:50170644:monomodalStopPlace:43129,IDFM:StopPlaceEntrance:50170644,IDFM:monomodalStopPlace:43129,1,1,22.13,28,,,,,
IDFM:StopPlaceEntrance:50171282:monomodalStopPlace:43113,IDFM:StopPlaceEntrance:50171282,IDFM:monomodalStopPlace:43113,1,1,67.49,85,,,,,
IDFM:StopPlaceEntrance:50170209:monomodalStopPlace:43113,IDFM:StopPlaceEntrance:50170209,IDFM:monomodalStopPlace:43113,1,1,43.82,55,,,,,
IDFM:StopPlaceEntrance:50171283:monomodalStopPlace:43113,IDFM:StopPlaceEntrance:50171283,IDFM:monomodalStopPlace:43113,1,1,11.54,14,,,,,
IDFM:StopPlaceEntrance:50170784:monomodalStopPlace:43114,IDFM:StopPlaceEntrance:50170784,IDFM:monomodalStopPlace:43114,1,1,98.14,125,,,,,
IDFM:StopPlaceEntrance:50170467:monomodalStopPlace:43114,IDFM:StopPlaceEntrance:50170467,IDFM:monomodalStopPlace:43114,1,1,105.04,133,,,,,
IDFM:StopPlaceEntrance:50170468:monomodalStopPlace:43114,IDFM:StopPlaceEntrance:50170468,IDFM:monomodalStopPlace:43114,1,1,229.72,292,,,,,
IDFM:StopPlaceEntrance:50170716:monomodalStopPlace:43114,IDFM:StopPlaceEntrance:50170716,IDFM:monomodalStopPlace:43114,1,1,217,276,,,,,
IDFM:StopPlaceEntrance:50170717:monomodalStopPlace:43114,IDFM:StopPlaceEntrance:50170717,IDFM:monomodalStopPlace:43114,1,1,198.98,253,,,,,
IDFM:StopPlaceEntrance:50170720:monomodalStopPlace:43115,IDFM:StopPlaceEntrance:50170720,IDFM:monomodalStopPlace:43115,1,1,146.7,186,,,,,
IDFM:StopPlaceEntrance:50170719:monomodalStopPlace:43115,IDFM:StopPlaceEntrance:50170719,IDFM:monomodalStopPlace:43115,1,1,112.57,143,,,,,
IDFM:StopPlaceEntrance:50171206:monomodalStopPlace:43115,IDFM:StopPlaceEntrance:50171206,IDFM:monomodalStopPlace:43115,1,1,100,127,,,,,
IDFM:StopPlaceEntrance:50170741:monomodalStopPlace:43116,IDFM:StopPlaceEntrance:50170741,IDFM:monomodalStopPlace:43116,1,1,38.47,49,,,,,
IDFM:StopPlaceEntrance:50170742:monomodalStopPlace:43116,IDFM:StopPlaceEntrance:50170742,IDFM:monomodalStopPlace:43116,1,1,50.48,64,,,,,
IDFM:StopPlaceEntrance:50171221:monomodalStopPlace:43116,IDFM:StopPlaceEntrance:50171221,IDFM:monomodalStopPlace:43116,1,1,63.09,80,,,,,
IDFM:StopPlaceEntrance:50170867:monomodalStopPlace:43116,IDFM:StopPlaceEntrance:50170867,IDFM:monomodalStopPlace:43116,1,1,90.47,115,,,,,
IDFM:StopPlaceEntrance:50170153:monomodalStopPlace:43110,IDFM:StopPlaceEntrance:50170153,IDFM:monomodalStopPlace:43110,1,1,105.46,134,,,,,
IDFM:StopPlaceEntrance:50170154:monomodalStopPlace:43110,IDFM:StopPlaceEntrance:50170154,IDFM:monomodalStopPlace:43110,1,1,78.98,100,,,,,
IDFM:StopPlaceEntrance:50170155:monomodalStopPlace:43110,IDFM:StopPlaceEntrance:50170155,IDFM:monomodalStopPlace:43110,1,1,105.52,134,,,,,
IDFM:StopPlaceEntrance:50170387:monomodalStopPlace:43110,IDFM:StopPlaceEntrance:50170387,IDFM:monomodalStopPlace:43110,1,1,89.34,113,,,,,
IDFM:StopPlaceEntrance:50170151:monomodalStopPlace:43110,IDFM:StopPlaceEntrance:50170151,IDFM:monomodalStopPlace:43110,1,1,83.93,106,,,,,
IDFM:StopPlaceEntrance:50170152:monomodalStopPlace:43110,IDFM:StopPlaceEntrance:50170152,IDFM:monomodalStopPlace:43110,1,1,110.71,141,,,,,
IDFM:StopPlaceEntrance:50170116:monomodalStopPlace:45771,IDFM:StopPlaceEntrance:50170116,IDFM:monomodalStopPlace:45771,1,1,79.11,100,,,,,
IDFM:StopPlaceEntrance:50170900:monomodalStopPlace:45771,IDFM:StopPlaceEntrance:50170900,IDFM:monomodalStopPlace:45771,1,1,49.3,62,,,,,
IDFM:StopPlaceEntrance:50171165:monomodalStopPlace:43111,IDFM:StopPlaceEntrance:50171165,IDFM:monomodalStopPlace:43111,1,1,97.73,124,,,,,
IDFM:StopPlaceEntrance:50171164:monomodalStopPlace:43111,IDFM:StopPlaceEntrance:50171164,IDFM:monomodalStopPlace:43111,1,1,114.67,146,,,,,
IDFM:StopPlaceEntrance:50170525:monomodalStopPlace:43111,IDFM:StopPlaceEntrance:50170525,IDFM:monomodalStopPlace:43111,1,1,146.23,186,,,,,
IDFM:StopPlaceEntrance:50170526:monomodalStopPlace:43111,IDFM:StopPlaceEntrance:50170526,IDFM:monomodalStopPlace:43111,1,1,107.3,136,,,,,
IDFM:StopPlaceEntrance:50171325:monomodalStopPlace:43112,IDFM:StopPlaceEntrance:50171325,IDFM:monomodalStopPlace:43112,1,1,191.76,244,,,,,
IDFM:StopPlaceEntrance:50170665:monomodalStopPlace:43112,IDFM:StopPlaceEntrance:50170665,IDFM:monomodalStopPlace:43112,1,1,102.44,130,,,,,
IDFM:StopPlaceEntrance:50170670:monomodalStopPlace:43117,IDFM:StopPlaceEntrance:50170670,IDFM:monomodalStopPlace:43117,1,1,68.38,87,,,,,
IDFM:StopPlaceEntrance:50170669:monomodalStopPlace:43117,IDFM:StopPlaceEntrance:50170669,IDFM:monomodalStopPlace:43117,1,1,36.31,46,,,,,
IDFM:StopPlaceEntrance:50170033:monomodalStopPlace:43118,IDFM:StopPlaceEntrance:50170033,IDFM:monomodalStopPlace:43118,1,1,123.6,157,,,,,
IDFM:StopPlaceEntrance:50170073:monomodalStopPlace:43118,IDFM:StopPlaceEntrance:50170073,IDFM:monomodalStopPlace:43118,1,1,90.05,114,,,,,
IDFM:StopPlaceEntrance:50170040:monomodalStopPlace:43118,IDFM:StopPlaceEntrance:50170040,IDFM:monomodalStopPlace:43118,1,1,149.69,190,,,,,
IDFM:StopPlaceEntrance:50170074:monomodalStopPlace:43118,IDFM:StopPlaceEntrance:50170074,IDFM:monomodalStopPlace:43118,1,1,20.74,26,,,,,
IDFM:StopPlaceEntrance:50171292:monomodalStopPlace:43118,IDFM:StopPlaceEntrance:50171292,IDFM:monomodalStopPlace:43118,1,1,145.78,185,,,,,
IDFM:StopPlaceEntrance:50170626:monomodalStopPlace:43118,IDFM:StopPlaceEntrance:50170626,IDFM:monomodalStopPlace:43118,1,1,97.72,124,,,,,
IDFM:StopPlaceEntrance:50170825:monomodalStopPlace:43102,IDFM:StopPlaceEntrance:50170825,IDFM:monomodalStopPlace:43102,1,1,139.61,177,,,,,
IDFM:StopPlaceEntrance:50170824:monomodalStopPlace:43102,IDFM:StopPlaceEntrance:50170824,IDFM:monomodalStopPlace:43102,1,1,138.36,176,,,,,
IDFM:StopPlaceEntrance:50148644:monomodalStopPlace:43103,IDFM:StopPlaceEntrance:50148644,IDFM:monomodalStopPlace:43103,1,1,102.15,130,,,,,
IDFM:StopPlaceEntrance:50148841:monomodalStopPlace:43103,IDFM:StopPlaceEntrance:50148841,IDFM:monomodalStopPlace:43103,1,1,111.48,142,,,,,
IDFM:StopPlaceEntrance:50170858:monomodalStopPlace:43104,IDFM:StopPlaceEntrance:50170858,IDFM:monomodalStopPlace:43104,1,1,59.12,75,,,,,
IDFM:StopPlaceEntrance:50170859:monomodalStopPlace:43104,IDFM:StopPlaceEntrance:50170859,IDFM:monomodalStopPlace:43104,1,1,37.15,47,,,,,
IDFM:StopPlaceEntrance:50170656:monomodalStopPlace:43104,IDFM:StopPlaceEntrance:50170656,IDFM:monomodalStopPlace:43104,1,1,70.95,90,,,,,
IDFM:StopPlaceEntrance:50171180:monomodalStopPlace:43104,IDFM:StopPlaceEntrance:50171180,IDFM:monomodalStopPlace:43104,1,1,148.4,189,,,,,
IDFM:StopPlaceEntrance:50171220:monomodalStopPlace:43105,IDFM:StopPlaceEntrance:50171220,IDFM:monomodalStopPlace:43105,1,1,35.1,44,,,,,
IDFM:StopPlaceEntrance:50171233:monomodalStopPlace:43105,IDFM:StopPlaceEntrance:50171233,IDFM:monomodalStopPlace:43105,1,1,34.83,44,,,,,
IDFM:StopPlaceEntrance:50171222:monomodalStopPlace:43105,IDFM:StopPlaceEntrance:50171222,IDFM:monomodalStopPlace:43105,1,1,28.75,36,,,,,
IDFM:StopPlaceEntrance:50170491:monomodalStopPlace:43105,IDFM:StopPlaceEntrance:50170491,IDFM:monomodalStopPlace:43105,1,1,62.1,79,,,,,
IDFM:StopPlaceEntrance:50148116:22366,IDFM:StopPlaceEntrance:50148116,IDFM:22366,1,1,209.11,266,,,,,
IDFM:StopPlaceEntrance:50148116:463106,IDFM:StopPlaceEntrance:50148116,IDFM:463106,1,1,209.3,266,,,,,
IDFM:StopPlaceEntrance:50148115:463106,IDFM:StopPlaceEntrance:50148115,IDFM:463106,1,1,49.04,62,,,,,
IDFM:StopPlaceEntrance:50148115:22366,IDFM:StopPlaceEntrance:50148115,IDFM:22366,1,1,51.78,65,,,,,
IDFM:StopPlaceEntrance:50171286:monomodalStopPlace:45761,IDFM:StopPlaceEntrance:50171286,IDFM:monomodalStopPlace:45761,1,1,66.5,84,,,,,
IDFM:StopPlaceEntrance:50170463:monomodalStopPlace:45761,IDFM:StopPlaceEntrance:50170463,IDFM:monomodalStopPlace:45761,1,1,13.11,16,,,,,
IDFM:StopPlaceEntrance:50170838:monomodalStopPlace:45761,IDFM:StopPlaceEntrance:50170838,IDFM:monomodalStopPlace:45761,1,1,75.79,96,,,,,
IDFM:StopPlaceEntrance:50170839:monomodalStopPlace:45761,IDFM:StopPlaceEntrance:50170839,IDFM:monomodalStopPlace:45761,1,1,82.81,105,,,,,
IDFM:StopPlaceEntrance:50148723:463126,IDFM:StopPlaceEntrance:50148723,IDFM:463126,1,1,44.04,56,,,,,
IDFM:StopPlaceEntrance:50148723:22240,IDFM:StopPlaceEntrance:50148723,IDFM:22240,1,1,44.63,56,,,,,
IDFM:StopPlaceEntrance:50148704:22240,IDFM:StopPlaceEntrance:50148704,IDFM:22240,1,1,30.8,39,,,,,
IDFM:StopPlaceEntrance:50148704:463126,IDFM:StopPlaceEntrance:50148704,IDFM:463126,1,1,39.69,50,,,,,
IDFM:StopPlaceEntrance:50170135:471174,IDFM:StopPlaceEntrance:50170135,IDFM:471174,1,1,22.78,29,,,,,
IDFM:StopPlaceEntrance:50170135:471056,IDFM:StopPlaceEntrance:50170135,IDFM:471056,1,1,24.69,31,,,,,
IDFM:StopPlaceEntrance:50170136:471174,IDFM:StopPlaceEntrance:50170136,IDFM:471174,1,1,14.03,17,,,,,
IDFM:StopPlaceEntrance:50170136:471056,IDFM:StopPlaceEntrance:50170136,IDFM:471056,1,1,19.92,25,,,,,
IDFM:StopPlaceEntrance:50170137:471174,IDFM:StopPlaceEntrance:50170137,IDFM:471174,1,1,8.97,11,,,,,
IDFM:StopPlaceEntrance:50170137:471056,IDFM:StopPlaceEntrance:50170137,IDFM:471056,1,1,14.83,18,,,,,
IDFM:StopPlaceEntrance:50171304:471056,IDFM:StopPlaceEntrance:50171304,IDFM:471056,1,1,20.87,26,,,,,
IDFM:StopPlaceEntrance:50171304:471174,IDFM:StopPlaceEntrance:50171304,IDFM:471174,1,1,25.02,31,,,,,
IDFM:StopPlaceEntrance:50171151:monomodalStopPlace:45763,IDFM:StopPlaceEntrance:50171151,IDFM:monomodalStopPlace:45763,1,1,144,183,,,,,
IDFM:StopPlaceEntrance:50170879:monomodalStopPlace:45763,IDFM:StopPlaceEntrance:50170879,IDFM:monomodalStopPlace:45763,1,1,93.93,119,,,,,
IDFM:StopPlaceEntrance:50148595:monomodalStopPlace:43101,IDFM:StopPlaceEntrance:50148595,IDFM:monomodalStopPlace:43101,1,1,100.96,128,,,,,
IDFM:StopPlaceEntrance:50170641:472416,IDFM:StopPlaceEntrance:50170641,IDFM:472416,1,1,70.06,89,,,,,
IDFM:StopPlaceEntrance:50170641:monomodalStopPlace:43106,IDFM:StopPlaceEntrance:50170641,IDFM:monomodalStopPlace:43106,1,1,88.47,112,,,,,
IDFM:StopPlaceEntrance:50170641:470966,IDFM:StopPlaceEntrance:50170641,IDFM:470966,1,1,107.57,137,,,,,
IDFM:StopPlaceEntrance:50170642:472416,IDFM:StopPlaceEntrance:50170642,IDFM:472416,1,1,44.03,56,,,,,
IDFM:StopPlaceEntrance:50170642:monomodalStopPlace:43106,IDFM:StopPlaceEntrance:50170642,IDFM:monomodalStopPlace:43106,1,1,61.51,78,,,,,
IDFM:StopPlaceEntrance:50170642:470966,IDFM:StopPlaceEntrance:50170642,IDFM:470966,1,1,80.33,102,,,,,
IDFM:StopPlaceEntrance:50170145:472416,IDFM:StopPlaceEntrance:50170145,IDFM:472416,1,1,153.57,195,,,,,
IDFM:StopPlaceEntrance:50170145:monomodalStopPlace:43106,IDFM:StopPlaceEntrance:50170145,IDFM:monomodalStopPlace:43106,1,1,173.11,220,,,,,
IDFM:StopPlaceEntrance:50170145:470966,IDFM:StopPlaceEntrance:50170145,IDFM:470966,1,1,192.81,245,,,,,
IDFM:StopPlaceEntrance:50170645:472416,IDFM:StopPlaceEntrance:50170645,IDFM:472416,1,1,58.03,73,,,,,
IDFM:StopPlaceEntrance:50170645:monomodalStopPlace:43106,IDFM:StopPlaceEntrance:50170645,IDFM:monomodalStopPlace:43106,1,1,75.24,95,,,,,
IDFM:StopPlaceEntrance:50170645:470966,IDFM:StopPlaceEntrance:50170645,IDFM:470966,1,1,93.69,119,,,,,
IDFM:StopPlaceEntrance:50170186:monomodalStopPlace:43107,IDFM:StopPlaceEntrance:50170186,IDFM:monomodalStopPlace:43107,1,1,33.86,43,,,,,
IDFM:StopPlaceEntrance:50171316:monomodalStopPlace:43108,IDFM:StopPlaceEntrance:50171316,IDFM:monomodalStopPlace:43108,1,1,126.23,160,,,,,
IDFM:StopPlaceEntrance:50170768:monomodalStopPlace:43108,IDFM:StopPlaceEntrance:50170768,IDFM:monomodalStopPlace:43108,1,1,85.96,109,,,,,
IDFM:StopPlaceEntrance:50171158:486892,IDFM:StopPlaceEntrance:50171158,IDFM:486892,1,1,111.58,142,,,,,
IDFM:StopPlaceEntrance:50171158:monomodalStopPlace:486893,IDFM:StopPlaceEntrance:50171158,IDFM:monomodalStopPlace:486893,1,1,117.36,149,,,,,
IDFM:StopPlaceEntrance:50171158:486894,IDFM:StopPlaceEntrance:50171158,IDFM:486894,1,1,123.28,157,,,,,
IDFM:StopPlaceEntrance:50171335:486892,IDFM:StopPlaceEntrance:50171335,IDFM:486892,1,1,84.22,107,,,,,
IDFM:StopPlaceEntrance:50171335:monomodalStopPlace:486893,IDFM:StopPlaceEntrance:50171335,IDFM:monomodalStopPlace:486893,1,1,90.57,115,,,,,
IDFM:StopPlaceEntrance:50171335:486894,IDFM:StopPlaceEntrance:50171335,IDFM:486894,1,1,97.01,123,,,,,
IDFM:StopPlaceEntrance:50171159:486892,IDFM:StopPlaceEntrance:50171159,IDFM:486892,1,1,96.39,122,,,,,
IDFM:StopPlaceEntrance:50171159:monomodalStopPlace:486893,IDFM:StopPlaceEntrance:50171159,IDFM:monomodalStopPlace:486893,1,1,102.22,130,,,,,
IDFM:StopPlaceEntrance:50171159:486894,IDFM:StopPlaceEntrance:50171159,IDFM:486894,1,1,108.2,137,,,,,
IDFM:StopPlaceEntrance:50170581:486892,IDFM:StopPlaceEntrance:50170581,IDFM:486892,1,1,110.11,140,,,,,
IDFM:StopPlaceEntrance:50170581:monomodalStopPlace:486893,IDFM:StopPlaceEntrance:50170581,IDFM:monomodalStopPlace:486893,1,1,116.4,148,,,,,
IDFM:StopPlaceEntrance:50170581:486894,IDFM:StopPlaceEntrance:50170581,IDFM:486894,1,1,122.77,156,,,,,
IDFM:StopPlaceEntrance:50170743:monomodalStopPlace:43098,IDFM:StopPlaceEntrance:50170743,IDFM:monomodalStopPlace:43098,1,1,32.44,41,,,,,
IDFM:StopPlaceEntrance:50170369:monomodalStopPlace:43098,IDFM:StopPlaceEntrance:50170369,IDFM:monomodalStopPlace:43098,1,1,54.72,69,,,,,
IDFM:StopPlaceEntrance:50171266:monomodalStopPlace:43098,IDFM:StopPlaceEntrance:50171266,IDFM:monomodalStopPlace:43098,1,1,66.74,85,,,,,
IDFM:StopPlaceEntrance:50170527:monomodalStopPlace:43098,IDFM:StopPlaceEntrance:50170527,IDFM:monomodalStopPlace:43098,1,1,32.94,41,,,,,
IDFM:StopPlaceEntrance:50170819:monomodalStopPlace:43099,IDFM:StopPlaceEntrance:50170819,IDFM:monomodalStopPlace:43099,1,1,83.68,106,,,,,
IDFM:StopPlaceEntrance:50170827:monomodalStopPlace:43099,IDFM:StopPlaceEntrance:50170827,IDFM:monomodalStopPlace:43099,1,1,112.72,143,,,,,
IDFM:StopPlaceEntrance:50170828:monomodalStopPlace:43099,IDFM:StopPlaceEntrance:50170828,IDFM:monomodalStopPlace:43099,1,1,10.11,12,,,,,
IDFM:StopPlaceEntrance:50170822:monomodalStopPlace:43099,IDFM:StopPlaceEntrance:50170822,IDFM:monomodalStopPlace:43099,1,1,100.4,127,,,,,
IDFM:StopPlaceEntrance:50170823:monomodalStopPlace:43099,IDFM:StopPlaceEntrance:50170823,IDFM:monomodalStopPlace:43099,1,1,114.06,145,,,,,
IDFM:StopPlaceEntrance:50148589:monomodalStopPlace:43094,IDFM:StopPlaceEntrance:50148589,IDFM:monomodalStopPlace:43094,1,1,99.88,127,,,,,
IDFM:StopPlaceEntrance:50148590:monomodalStopPlace:43094,IDFM:StopPlaceEntrance:50148590,IDFM:monomodalStopPlace:43094,1,1,85.36,108,,,,,
IDFM:StopPlaceEntrance:50171312:monomodalStopPlace:43096,IDFM:StopPlaceEntrance:50171312,IDFM:monomodalStopPlace:43096,1,1,48.43,61,,,,,
IDFM:StopPlaceEntrance:50170633:monomodalStopPlace:43096,IDFM:StopPlaceEntrance:50170633,IDFM:monomodalStopPlace:43096,1,1,32.4,41,,,,,
IDFM:StopPlaceEntrance:50171310:monomodalStopPlace:43096,IDFM:StopPlaceEntrance:50171310,IDFM:monomodalStopPlace:43096,1,1,28.53,36,,,,,
IDFM:StopPlaceEntrance:50171311:monomodalStopPlace:43096,IDFM:StopPlaceEntrance:50171311,IDFM:monomodalStopPlace:43096,1,1,40.87,52,,,,,
IDFM:StopPlaceEntrance:50170634:monomodalStopPlace:43096,IDFM:StopPlaceEntrance:50170634,IDFM:monomodalStopPlace:43096,1,1,66.03,84,,,,,
IDFM:StopPlaceEntrance:50148621:monomodalStopPlace:43097,IDFM:StopPlaceEntrance:50148621,IDFM:monomodalStopPlace:43097,1,1,43.37,55,,,,,
IDFM:StopPlaceEntrance:50148620:monomodalStopPlace:43097,IDFM:StopPlaceEntrance:50148620,IDFM:monomodalStopPlace:43097,1,1,42.73,54,,,,,
IDFM:StopPlaceEntrance:50148760:monomodalStopPlace:43097,IDFM:StopPlaceEntrance:50148760,IDFM:monomodalStopPlace:43097,1,1,23.37,29,,,,,
IDFM:StopPlaceEntrance:50171331:monomodalStopPlace:43090,IDFM:StopPlaceEntrance:50171331,IDFM:monomodalStopPlace:43090,1,1,93.94,119,,,,,
IDFM:StopPlaceEntrance:50171333:monomodalStopPlace:43090,IDFM:StopPlaceEntrance:50171333,IDFM:monomodalStopPlace:43090,1,1,80.23,102,,,,,
IDFM:StopPlaceEntrance:50170288:monomodalStopPlace:43090,IDFM:StopPlaceEntrance:50170288,IDFM:monomodalStopPlace:43090,1,1,59.04,75,,,,,
IDFM:StopPlaceEntrance:50170611:monomodalStopPlace:43091,IDFM:StopPlaceEntrance:50170611,IDFM:monomodalStopPlace:43091,1,1,61.44,78,,,,,
IDFM:StopPlaceEntrance:50170608:monomodalStopPlace:43091,IDFM:StopPlaceEntrance:50170608,IDFM:monomodalStopPlace:43091,1,1,50.01,63,,,,,
IDFM:StopPlaceEntrance:50171191:monomodalStopPlace:43091,IDFM:StopPlaceEntrance:50171191,IDFM:monomodalStopPlace:43091,1,1,185.61,236,,,,,
IDFM:StopPlaceEntrance:50170862:monomodalStopPlace:43092,IDFM:StopPlaceEntrance:50170862,IDFM:monomodalStopPlace:43092,1,1,111.56,142,,,,,
IDFM:StopPlaceEntrance:50170604:monomodalStopPlace:43092,IDFM:StopPlaceEntrance:50170604,IDFM:monomodalStopPlace:43092,1,1,104.68,133,,,,,
